"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.05068,3.68922,-0.00716121,0,-5.12666e-05,0,-0.0143232,0,0.999897,0,0.0143227,0,1,0,-0.0143227,0,0.999897,-0.282532,0,-0.00404648,0,-0.565122,0,2.46979,0,-0.691159,0,0.239308,0,-0.00716123,0,0.499949,0,-0.014323,0,0.999897,0,0.0143225,0,1,0,-0.0143225,0,0.999897,-0.282532,-0,-0.00404697,0,-0.565122,0,5.60747,0,1.03744,0,-0.0776806,0
0.05078,3.69345,-0.00718949,0,-5.16724e-05,0,-0.0143797,0,0.999897,0,0.0143793,0,1,0,-0.0143793,0,0.999897,-0.283089,0,-0.00407047,0,-0.566237,0,2.46987,0,-0.693887,0,0.239308,0,-0.00718951,0,0.499948,0,-0.0143795,0,0.999897,0,0.014379,0,1,0,-0.014379,0,0.999897,-0.283089,-0,-0.00407096,0,-0.566237,0,5.60736,0,1.04154,0,-0.0776805,0
0.05088,3.69766,-0.00721782,0,-5.20806e-05,0,-0.0144364,0,0.999896,0,0.0144359,0,1,0,-0.0144359,0,0.999896,-0.283646,0,-0.00409456,0,-0.567351,0,2.46995,0,-0.69662,0,0.239308,0,-0.00721785,0,0.499948,0,-0.0144362,0,0.999896,0,0.0144357,0,1,0,-0.0144357,0,0.999896,-0.283646,-0,-0.00409505,0,-0.567351,0,5.60724,0,1.04565,0,-0.0776805,0
0.05098,3.70184,-0.00724622,0,-5.24912e-05,0,-0.0144932,0,0.999895,0,0.0144927,0,1,0,-0.0144927,0,0.999895,-0.284203,0,-0.00411874,0,-0.568466,0,2.47003,0,-0.699359,0,0.239308,0,-0.00724624,0,0.499947,0,-0.014493,0,0.999895,0,0.0144925,0,1,0,-0.0144925,0,0.999895,-0.284203,-0,-0.00411924,0,-0.568466,0,5.60712,0,1.04976,0,-0.0776804,0
0.05108,3.70604,-0.00727466,0,-5.29042e-05,0,-0.0145501,0,0.999894,0,0.0145496,0,1,0,-0.0145496,0,0.999894,-0.28476,0,-0.00414302,0,-0.569581,0,2.47011,0,-0.702104,0,0.239308,0,-0.00727468,0,0.499947,0,-0.0145499,0,0.999894,0,0.0145494,0,1,0,-0.0145494,0,0.999894,-0.28476,-0,-0.00414352,0,-0.569581,0,5.607,0,1.05388,0,-0.0776804,0
0.05118,3.71023,-0.00730316,0,-5.33197e-05,0,-0.0146071,0,0.999893,0,0.0146066,0,1,0,-0.0146066,0,0.999893,-0.285317,0,-0.0041674,0,-0.570695,0,2.47019,0,-0.704853,0,0.239307,0,-0.00730319,0,0.499947,0,-0.0146069,0,0.999893,0,0.0146064,0,1,0,-0.0146064,0,0.999893,-0.285317,-0,-0.00416789,0,-0.570695,0,5.60688,0,1.05801,0,-0.0776803,0
0.05128,3.71444,-0.00733172,0,-5.37376e-05,0,-0.0146642,0,0.999892,0,0.0146637,0,1,0,-0.0146637,0,0.999892,-0.285874,0,-0.00419187,0,-0.57181,0,2.47027,0,-0.707608,0,0.239307,0,-0.00733175,0,0.499946,0,-0.014664,0,0.999892,0,0.0146635,0,1,0,-0.0146635,0,0.999892,-0.285874,-0,-0.00419236,0,-0.57181,0,5.60676,0,1.06215,0,-0.0776803,0
0.05138,3.71865,-0.00736034,0,-5.4158e-05,0,-0.0147215,0,0.999892,0,0.0147209,0,1,0,-0.0147209,0,0.999892,-0.286431,0,-0.00421643,0,-0.572925,0,2.47035,0,-0.710369,0,0.239307,0,-0.00736036,0,0.499946,0,-0.0147213,0,0.999892,0,0.0147207,0,1,0,-0.0147207,0,0.999892,-0.286431,-0,-0.00421693,0,-0.572925,0,5.60664,0,1.0663,0,-0.0776802,0
0.05148,3.72288,-0.00738901,0,-5.45808e-05,0,-0.0147788,0,0.999891,0,0.0147783,0,1,0,-0.0147783,0,0.999891,-0.286988,0,-0.00424109,0,-0.574039,0,2.47043,0,-0.713135,0,0.239307,0,-0.00738903,0,0.499945,0,-0.0147786,0,0.999891,0,0.0147781,0,1,0,-0.0147781,0,0.999891,-0.286988,-0,-0.00424159,0,-0.574039,0,5.60651,0,1.07045,0,-0.0776802,0
0.05158,3.7271,-0.00741773,0,-5.50061e-05,0,-0.0148363,0,0.99989,0,0.0148357,0,1,0,-0.0148357,0,0.99989,-0.287545,0,-0.00426585,0,-0.575154,0,2.47051,0,-0.715906,0,0.239307,0,-0.00741775,0,0.499945,0,-0.0148361,0,0.99989,0,0.0148355,0,1,0,-0.0148355,0,0.99989,-0.287545,-0,-0.00426635,0,-0.575154,0,5.60639,0,1.07461,0,-0.0776801,0
0.05168,3.7313,-0.00744651,0,-5.54338e-05,0,-0.0148939,0,0.999889,0,0.0148933,0,1,0,-0.0148933,0,0.999889,-0.288102,0,-0.0042907,0,-0.576269,0,2.4706,0,-0.718682,0,0.239306,0,-0.00744654,0,0.499945,0,-0.0148936,0,0.999889,0,0.0148931,0,1,0,-0.0148931,0,0.999889,-0.288102,-0,-0.0042912,0,-0.576269,0,5.60627,0,1.07878,0,-0.0776801,0
0.05178,3.73546,-0.00747535,0,-5.58641e-05,0,-0.0149515,0,0.999888,0,0.014951,0,1,0,-0.014951,0,0.999888,-0.288659,0,-0.00431565,0,-0.577383,0,2.47068,0,-0.721464,0,0.239306,0,-0.00747537,0,0.499944,0,-0.0149513,0,0.999888,0,0.0149507,0,1,0,-0.0149507,0,0.999888,-0.288659,-0,-0.00431615,0,-0.577383,0,5.60614,0,1.08296,0,-0.07768,0
0.05188,3.73961,-0.00750424,0,-5.62968e-05,0,-0.0150093,0,0.999887,0,0.0150088,0,1,0,-0.0150088,0,0.999887,-0.289216,0,-0.0043407,0,-0.578498,0,2.47076,0,-0.724251,0,0.239306,0,-0.00750426,0,0.499944,0,-0.0150091,0,0.999887,0,0.0150085,0,1,0,-0.0150085,0,0.999887,-0.289216,-0,-0.0043412,0,-0.578498,0,5.60602,0,1.08714,0,-0.07768,0
0.05198,3.74382,-0.00753319,0,-5.67321e-05,0,-0.0150672,0,0.999886,0,0.0150667,0,1,0,-0.0150667,0,0.999886,-0.289773,0,-0.00436584,0,-0.579613,0,2.47085,0,-0.727044,0,0.239306,0,-0.00753321,0,0.499943,0,-0.015067,0,0.999886,0,0.0150664,0,1,0,-0.0150664,0,0.999886,-0.289773,-0,-0.00436634,0,-0.579613,0,5.60589,0,1.09134,0,-0.0776799,0
0.05208,3.74801,-0.00756219,0,-5.71699e-05,0,-0.0151252,0,0.999886,0,0.0151247,0,1,0,-0.0151247,0,0.999886,-0.29033,0,-0.00439108,0,-0.580727,0,2.47093,0,-0.729842,0,0.239306,0,-0.00756222,0,0.499943,0,-0.015125,0,0.999886,0,0.0151244,0,1,0,-0.0151244,0,0.999886,-0.29033,-0,-0.00439158,0,-0.580727,0,5.60576,0,1.09554,0,-0.0776798,0
0.05218,3.75222,-0.00759125,0,-5.76102e-05,0,-0.0151834,0,0.999885,0,0.0151828,0,1,0,-0.0151828,0,0.999885,-0.290887,0,-0.00441641,0,-0.581842,0,2.47102,0,-0.732645,0,0.239305,0,-0.00759128,0,0.499942,0,-0.0151831,0,0.999885,0,0.0151826,0,1,0,-0.0151826,0,0.999885,-0.290887,-0,-0.00441692,0,-0.581842,0,5.60564,0,1.09975,0,-0.0776798,0
0.05228,3.75644,-0.00762037,0,-5.8053e-05,0,-0.0152416,0,0.999884,0,0.015241,0,1,0,-0.015241,0,0.999884,-0.291444,0,-0.00444185,0,-0.582957,0,2.4711,0,-0.735454,0,0.239305,0,-0.00762039,0,0.499942,0,-0.0152414,0,0.999884,0,0.0152408,0,1,0,-0.0152408,0,0.999884,-0.291444,-0,-0.00444236,0,-0.582957,0,5.60551,0,1.10397,0,-0.0776797,0
0.05238,3.76062,-0.00764954,0,-5.84984e-05,0,-0.0153,0,0.999883,0,0.0152994,0,1,0,-0.0152994,0,0.999883,-0.292001,0,-0.00446738,0,-0.584071,0,2.47119,0,-0.738268,0,0.239305,0,-0.00764956,0,0.499941,0,-0.0152997,0,0.999883,0,0.0152991,0,1,0,-0.0152991,0,0.999883,-0.292001,-0,-0.00446789,0,-0.584071,0,5.60538,0,1.1082,0,-0.0776797,0
0.05248,3.76478,-0.00767877,0,-5.89464e-05,0,-0.0153584,0,0.999882,0,0.0153578,0,1,0,-0.0153578,0,0.999882,-0.292558,0,-0.00449301,0,-0.585186,0,2.47128,0,-0.741087,0,0.239305,0,-0.00767879,0,0.499941,0,-0.0153582,0,0.999882,0,0.0153576,0,1,0,-0.0153576,0,0.999882,-0.292558,-0,-0.00449352,0,-0.585186,0,5.60525,0,1.11243,0,-0.0776796,0
0.05258,3.76898,-0.00770805,0,-5.93969e-05,0,-0.015417,0,0.999881,0,0.0154164,0,1,0,-0.0154164,0,0.999881,-0.293115,0,-0.00451873,0,-0.586301,0,2.47136,0,-0.743912,0,0.239305,0,-0.00770807,0,0.499941,0,-0.0154168,0,0.999881,0,0.0154161,0,1,0,-0.0154161,0,0.999881,-0.293115,-0,-0.00451925,0,-0.586301,0,5.60512,0,1.11667,0,-0.0776796,0
0.05268,3.77319,-0.00773739,0,-5.985e-05,0,-0.0154757,0,0.99988,0,0.015475,0,1,0,-0.015475,0,0.99988,-0.293672,0,-0.00454456,0,-0.587415,0,2.47145,0,-0.746742,0,0.239304,0,-0.00773741,0,0.49994,0,-0.0154754,0,0.99988,0,0.0154748,0,1,0,-0.0154748,0,0.99988,-0.293672,-0,-0.00454507,0,-0.587415,0,5.60499,0,1.12092,0,-0.0776795,0
0.05278,3.7774,-0.00776678,0,-6.03057e-05,0,-0.0155345,0,0.999879,0,0.0155338,0,1,0,-0.0155338,0,0.999879,-0.294229,0,-0.00457048,0,-0.58853,0,2.47154,0,-0.749578,0,0.239304,0,-0.0077668,0,0.49994,0,-0.0155342,0,0.999879,0,0.0155336,0,1,0,-0.0155336,0,0.999879,-0.294229,-0,-0.00457099,0,-0.58853,0,5.60485,0,1.12518,0,-0.0776794,0
0.05288,3.7816,-0.00779623,0,-6.0764e-05,0,-0.0155934,0,0.999878,0,0.0155927,0,1,0,-0.0155927,0,0.999878,-0.294786,0,-0.0045965,0,-0.589644,0,2.47163,0,-0.752419,0,0.239304,0,-0.00779625,0,0.499939,0,-0.0155931,0,0.999878,0,0.0155925,0,1,0,-0.0155925,0,0.999878,-0.294786,-0,-0.00459702,0,-0.589644,0,5.60472,0,1.12945,0,-0.0776794,0
0.05298,3.78582,-0.00782573,0,-6.12249e-05,0,-0.0156524,0,0.999878,0,0.0156517,0,1,0,-0.0156517,0,0.999878,-0.295343,0,-0.00462262,0,-0.590759,0,2.47172,0,-0.755265,0,0.239304,0,-0.00782576,0,0.499939,0,-0.0156522,0,0.999878,0,0.0156515,0,1,0,-0.0156515,0,0.999878,-0.295343,-0,-0.00462314,0,-0.590759,0,5.60459,0,1.13372,0,-0.0776793,0
0.05308,3.79002,-0.0078553,0,-6.16884e-05,0,-0.0157115,0,0.999877,0,0.0157109,0,1,0,-0.0157109,0,0.999877,-0.2959,0,-0.00464884,0,-0.591874,0,2.4718,0,-0.758116,0,0.239304,0,-0.00785532,0,0.499938,0,-0.0157113,0,0.999877,0,0.0157106,0,1,0,-0.0157106,0,0.999877,-0.2959,-0,-0.00464936,0,-0.591874,0,5.60445,0,1.138,0,-0.0776793,0
0.05318,3.79423,-0.00788491,0,-6.21545e-05,0,-0.0157708,0,0.999876,0,0.0157701,0,1,0,-0.0157701,0,0.999876,-0.296457,0,-0.00467516,0,-0.592988,0,2.47189,0,-0.760973,0,0.239303,0,-0.00788493,0,0.499938,0,-0.0157705,0,0.999876,0,0.0157699,0,1,0,-0.0157699,0,0.999876,-0.296457,-0,-0.00467567,0,-0.592988,0,5.60432,0,1.1423,0,-0.0776792,0
0.05328,3.79846,-0.00791458,0,-6.26233e-05,0,-0.0158301,0,0.999875,0,0.0158294,0,1,0,-0.0158294,0,0.999875,-0.297014,0,-0.00470157,0,-0.594103,0,2.47199,0,-0.763836,0,0.239303,0,-0.00791461,0,0.499937,0,-0.0158299,0,0.999875,0,0.0158292,0,1,0,-0.0158292,0,0.999875,-0.297014,-0,-0.00470209,0,-0.594103,0,5.60418,0,1.14659,0,-0.0776791,0
0.05338,3.80266,-0.00794431,0,-6.30947e-05,0,-0.0158896,0,0.999874,0,0.0158889,0,1,0,-0.0158889,0,0.999874,-0.297571,0,-0.00472809,0,-0.595218,0,2.47208,0,-0.766703,0,0.239303,0,-0.00794433,0,0.499937,0,-0.0158893,0,0.999874,0,0.0158887,0,1,0,-0.0158887,0,0.999874,-0.297571,-0,-0.00472861,0,-0.595218,0,5.60405,0,1.1509,0,-0.0776791,0
0.05348,3.80689,-0.0079741,0,-6.35688e-05,0,-0.0159491,0,0.999873,0,0.0159485,0,1,0,-0.0159485,0,0.999873,-0.298128,0,-0.0047547,0,-0.596332,0,2.47217,0,-0.769576,0,0.239303,0,-0.00797412,0,0.499936,0,-0.0159489,0,0.999873,0,0.0159482,0,1,0,-0.0159482,0,0.999873,-0.298128,-0,-0.00475522,0,-0.596332,0,5.60391,0,1.15522,0,-0.077679,0
0.05358,3.81114,-0.00800393,0,-6.40455e-05,0,-0.0160088,0,0.999872,0,0.0160081,0,1,0,-0.0160081,0,0.999872,-0.298685,0,-0.00478142,0,-0.597447,0,2.47226,0,-0.772455,0,0.239303,0,-0.00800396,0,0.499936,0,-0.0160086,0,0.999872,0,0.0160079,0,1,0,-0.0160079,0,0.999872,-0.298685,-0,-0.00478194,0,-0.597447,0,5.60377,0,1.15954,0,-0.077679,0
0.05368,3.8154,-0.00803383,0,-6.45249e-05,0,-0.0160686,0,0.999871,0,0.0160679,0,1,0,-0.0160679,0,0.999871,-0.299242,0,-0.00480823,0,-0.598562,0,2.47235,0,-0.775339,0,0.239302,0,-0.00803385,0,0.499935,0,-0.0160684,0,0.999871,0,0.0160677,0,1,0,-0.0160677,0,0.999871,-0.299242,-0,-0.00480876,0,-0.598562,0,5.60363,0,1.16387,0,-0.0776789,0
0.05378,3.81967,-0.00806378,0,-6.5007e-05,0,-0.0161285,0,0.99987,0,0.0161278,0,1,0,-0.0161278,0,0.99987,-0.299799,0,-0.00483515,0,-0.599676,0,2.47245,0,-0.778228,0,0.239302,0,-0.0080638,0,0.499935,0,-0.0161283,0,0.99987,0,0.0161276,0,1,0,-0.0161276,0,0.99987,-0.299799,-0,-0.00483567,0,-0.599676,0,5.60349,0,1.16821,0,-0.0776788,0
0.05388,3.82392,-0.00809379,0,-6.54918e-05,0,-0.0161886,0,0.999869,0,0.0161878,0,1,0,-0.0161878,0,0.999869,-0.300356,0,-0.00486216,0,-0.600791,0,2.47254,0,-0.781122,0,0.239302,0,-0.00809381,0,0.499934,0,-0.0161883,0,0.999869,0,0.0161876,0,1,0,-0.0161876,0,0.999869,-0.300356,-0,-0.00486269,0,-0.600791,0,5.60335,0,1.17256,0,-0.0776788,0
0.05398,3.82819,-0.00812385,0,-6.59793e-05,0,-0.0162487,0,0.999868,0,0.016248,0,1,0,-0.016248,0,0.999868,-0.300913,0,-0.00488928,0,-0.601906,0,2.47263,0,-0.784022,0,0.239302,0,-0.00812387,0,0.499934,0,-0.0162485,0,0.999868,0,0.0162477,0,1,0,-0.0162477,0,0.999868,-0.300913,-0,-0.0048898,0,-0.601906,0,5.60321,0,1.17691,0,-0.0776787,0
0.05408,3.83246,-0.00815397,0,-6.64695e-05,0,-0.0163089,0,0.999867,0,0.0163082,0,1,0,-0.0163082,0,0.999867,-0.30147,0,-0.00491649,0,-0.60302,0,2.47273,0,-0.786927,0,0.239301,0,-0.00815399,0,0.499934,0,-0.0163087,0,0.999867,0,0.016308,0,1,0,-0.016308,0,0.999867,-0.30147,-0,-0.00491702,0,-0.60302,0,5.60307,0,1.18128,0,-0.0776786,0
0.05418,3.83673,-0.00818414,0,-6.69625e-05,0,-0.0163693,0,0.999866,0,0.0163686,0,1,0,-0.0163686,0,0.999866,-0.302027,0,-0.00494381,0,-0.604135,0,2.47282,0,-0.789838,0,0.239301,0,-0.00818416,0,0.499933,0,-0.0163691,0,0.999866,0,0.0163683,0,1,0,-0.0163683,0,0.999866,-0.302027,-0,-0.00494434,0,-0.604135,0,5.60293,0,1.18565,0,-0.0776786,0
0.05428,3.84097,-0.00821437,0,-6.74582e-05,0,-0.0164298,0,0.999865,0,0.016429,0,1,0,-0.016429,0,0.999865,-0.302584,0,-0.00497123,0,-0.605249,0,2.47292,0,-0.792754,0,0.239301,0,-0.00821439,0,0.499933,0,-0.0164295,0,0.999865,0,0.0164288,0,1,0,-0.0164288,0,0.999865,-0.302584,-0,-0.00497176,0,-0.60525,0,5.60278,0,1.19003,0,-0.0776785,0
0.05438,3.84517,-0.00824465,0,-6.79566e-05,0,-0.0164903,0,0.999864,0,0.0164896,0,1,0,-0.0164896,0,0.999864,-0.303141,0,-0.00499875,0,-0.606364,0,2.47302,0,-0.795675,0,0.239301,0,-0.00824468,0,0.499932,0,-0.0164901,0,0.999864,0,0.0164894,0,1,0,-0.0164894,0,0.999864,-0.303141,-0,-0.00499928,0,-0.606364,0,5.60264,0,1.19441,0,-0.0776784,0
0.05448,3.84937,-0.00827499,0,-6.84578e-05,0,-0.016551,0,0.999863,0,0.0165503,0,1,0,-0.0165503,0,0.999863,-0.303698,0,-0.00502637,0,-0.607479,0,2.47311,0,-0.798602,0,0.239301,0,-0.00827502,0,0.499932,0,-0.0165508,0,0.999863,0,0.01655,0,1,0,-0.01655,0,0.999863,-0.303698,-0,-0.0050269,0,-0.607479,0,5.60249,0,1.19881,0,-0.0776784,0
0.05458,3.85357,-0.00830539,0,-6.89617e-05,0,-0.0166118,0,0.999862,0,0.0166111,0,1,0,-0.0166111,0,0.999862,-0.304255,0,-0.00505409,0,-0.608593,0,2.47321,0,-0.801534,0,0.2393,0,-0.00830541,0,0.499931,0,-0.0166116,0,0.999862,0,0.0166108,0,1,0,-0.0166108,0,0.999862,-0.304255,-0,-0.00505462,0,-0.608593,0,5.60235,0,1.20321,0,-0.0776783,0
0.05468,3.85775,-0.00833584,0,-6.94685e-05,0,-0.0166727,0,0.999861,0,0.016672,0,1,0,-0.016672,0,0.999861,-0.304812,0,-0.00508191,0,-0.609708,0,2.47331,0,-0.804471,0,0.2393,0,-0.00833587,0,0.499931,0,-0.0166725,0,0.999861,0,0.0166717,0,1,0,-0.0166717,0,0.999861,-0.304812,-0,-0.00508244,0,-0.609708,0,5.6022,0,1.20762,0,-0.0776783,0
0.05478,3.86196,-0.00836635,0,-6.9978e-05,0,-0.0167338,0,0.99986,0,0.016733,0,1,0,-0.016733,0,0.99986,-0.305369,0,-0.00510984,0,-0.610823,0,2.47341,0,-0.807414,0,0.2393,0,-0.00836637,0,0.49993,0,-0.0167335,0,0.99986,0,0.0167327,0,1,0,-0.0167327,0,0.99986,-0.305369,-0,-0.00511037,0,-0.610823,0,5.60205,0,1.21204,0,-0.0776782,0
0.05488,3.86612,-0.00839691,0,-7.04903e-05,0,-0.0167949,0,0.999859,0,0.0167941,0,1,0,-0.0167941,0,0.999859,-0.305926,0,-0.00513786,0,-0.611937,0,2.47351,0,-0.810362,0,0.2393,0,-0.00839694,0,0.499929,0,-0.0167947,0,0.999859,0,0.0167939,0,1,0,-0.0167939,0,0.999859,-0.305926,-0,-0.0051384,0,-0.611937,0,5.6019,0,1.21647,0,-0.0776781,0
0.05498,3.87029,-0.00842753,0,-7.10054e-05,0,-0.0168561,0,0.999858,0,0.0168553,0,1,0,-0.0168553,0,0.999858,-0.306482,0,-0.00516599,0,-0.613052,0,2.4736,0,-0.813316,0,0.239299,0,-0.00842756,0,0.499929,0,-0.0168559,0,0.999858,0,0.0168551,0,1,0,-0.0168551,0,0.999858,-0.306482,-0,-0.00516653,0,-0.613052,0,5.60175,0,1.22091,0,-0.0776781,0
0.05508,3.87449,-0.00845821,0,-7.15233e-05,0,-0.0169175,0,0.999857,0,0.0169167,0,1,0,-0.0169167,0,0.999857,-0.307039,0,-0.00519423,0,-0.614167,0,2.4737,0,-0.816274,0,0.239299,0,-0.00845823,0,0.499928,0,-0.0169173,0,0.999857,0,0.0169165,0,1,0,-0.0169165,0,0.999857,-0.307039,-0,-0.00519476,0,-0.614167,0,5.6016,0,1.22535,0,-0.077678,0
0.05518,3.87868,-0.00848894,0,-7.20441e-05,0,-0.016979,0,0.999856,0,0.0169781,0,1,0,-0.0169781,0,0.999856,-0.307596,0,-0.00522256,0,-0.615281,0,2.47381,0,-0.819239,0,0.239299,0,-0.00848896,0,0.499928,0,-0.0169787,0,0.999856,0,0.0169779,0,1,0,-0.0169779,0,0.999856,-0.307596,-0,-0.0052231,0,-0.615281,0,5.60145,0,1.2298,0,-0.0776779,0
0.05528,3.88288,-0.00851972,0,-7.25677e-05,0,-0.0170405,0,0.999855,0,0.0170397,0,1,0,-0.0170397,0,0.999855,-0.308153,0,-0.005251,0,-0.616396,0,2.47391,0,-0.822208,0,0.239299,0,-0.00851975,0,0.499927,0,-0.0170403,0,0.999855,0,0.0170395,0,1,0,-0.0170395,0,0.999855,-0.308153,-0,-0.00525154,0,-0.616396,0,5.6013,0,1.23426,0,-0.0776778,0
0.05538,3.88707,-0.00855057,0,-7.30942e-05,0,-0.0171022,0,0.999854,0,0.0171014,0,1,0,-0.0171014,0,0.999854,-0.30871,0,-0.00527954,0,-0.61751,0,2.47401,0,-0.825183,0,0.239298,0,-0.00855059,0,0.499927,0,-0.017102,0,0.999854,0,0.0171012,0,1,0,-0.0171012,0,0.999854,-0.30871,-0,-0.00528008,0,-0.61751,0,5.60115,0,1.23873,0,-0.0776778,0
0.05548,3.89128,-0.00858146,0,-7.36235e-05,0,-0.017164,0,0.999853,0,0.0171632,0,1,0,-0.0171632,0,0.999853,-0.309267,0,-0.00530818,0,-0.618625,0,2.47411,0,-0.828163,0,0.239298,0,-0.00858149,0,0.499926,0,-0.0171638,0,0.999853,0,0.017163,0,1,0,-0.017163,0,0.999853,-0.309267,-0,-0.00530872,0,-0.618625,0,5.60099,0,1.24321,0,-0.0776777,0
0.05558,3.89551,-0.00861242,0,-7.41557e-05,0,-0.017226,0,0.999852,0,0.0172251,0,1,0,-0.0172251,0,0.999852,-0.309824,0,-0.00533693,0,-0.61974,0,2.47421,0,-0.831149,0,0.239298,0,-0.00861244,0,0.499926,0,-0.0172257,0,0.999852,0,0.0172249,0,1,0,-0.0172249,0,0.999852,-0.309824,-0,-0.00533747,0,-0.61974,0,5.60084,0,1.24769,0,-0.0776776,0
0.05568,3.89968,-0.00864342,0,-7.46907e-05,0,-0.017288,0,0.999851,0,0.0172871,0,1,0,-0.0172871,0,0.999851,-0.310381,0,-0.00536578,0,-0.620854,0,2.47432,0,-0.83414,0,0.239298,0,-0.00864345,0,0.499925,0,-0.0172878,0,0.999851,0,0.0172869,0,1,0,-0.0172869,0,0.999851,-0.310381,-0,-0.00536632,0,-0.620854,0,5.60069,0,1.25218,0,-0.0776776,0
0.05578,3.90385,-0.00867449,0,-7.52287e-05,0,-0.0173501,0,0.999849,0,0.0173493,0,1,0,-0.0173493,0,0.999849,-0.310938,0,-0.00539473,0,-0.621969,0,2.47442,0,-0.837136,0,0.239298,0,-0.00867451,0,0.499925,0,-0.0173499,0,0.999849,0,0.017349,0,1,0,-0.017349,0,0.999849,-0.310938,-0,-0.00539528,0,-0.621969,0,5.60053,0,1.25668,0,-0.0776775,0
0.05588,3.90804,-0.00870561,0,-7.57695e-05,0,-0.0174124,0,0.999848,0,0.0174115,0,1,0,-0.0174115,0,0.999848,-0.311495,0,-0.00542379,0,-0.623084,0,2.47452,0,-0.840138,0,0.239297,0,-0.00870563,0,0.499924,0,-0.0174121,0,0.999848,0,0.0174113,0,1,0,-0.0174113,0,0.999848,-0.311495,-0,-0.00542434,0,-0.623084,0,5.60037,0,1.26119,0,-0.0776774,0
0.05598,3.91225,-0.00873679,0,-7.63133e-05,0,-0.0174747,0,0.999847,0,0.0174738,0,1,0,-0.0174738,0,0.999847,-0.312051,0,-0.00545295,0,-0.624198,0,2.47463,0,-0.843145,0,0.239297,0,-0.00873681,0,0.499924,0,-0.0174745,0,0.999847,0,0.0174736,0,1,0,-0.0174736,0,0.999847,-0.312051,-0,-0.0054535,0,-0.624198,0,5.60022,0,1.26571,0,-0.0776774,0
0.05608,3.91645,-0.00876802,0,-7.686e-05,0,-0.0175372,0,0.999846,0,0.0175363,0,1,0,-0.0175363,0,0.999846,-0.312608,0,-0.00548222,0,-0.625313,0,2.47474,0,-0.846158,0,0.239297,0,-0.00876804,0,0.499923,0,-0.017537,0,0.999846,0,0.0175361,0,1,0,-0.0175361,0,0.999846,-0.312608,-0,-0.00548277,0,-0.625313,0,5.60006,0,1.27023,0,-0.0776773,0
0.05618,3.92064,-0.0087993,0,-7.74096e-05,0,-0.0175998,0,0.999845,0,0.0175989,0,1,0,-0.0175989,0,0.999845,-0.313165,0,-0.00551159,0,-0.626427,0,2.47484,0,-0.849176,0,0.239297,0,-0.00879933,0,0.499923,0,-0.0175996,0,0.999845,0,0.0175987,0,1,0,-0.0175987,0,0.999845,-0.313165,-0,-0.00551214,0,-0.626427,0,5.5999,0,1.27477,0,-0.0776772,0
0.05628,3.92478,-0.00883065,0,-7.79622e-05,0,-0.0176625,0,0.999844,0,0.0176616,0,1,0,-0.0176616,0,0.999844,-0.313722,0,-0.00554107,0,-0.627542,0,2.47495,0,-0.852199,0,0.239296,0,-0.00883067,0,0.499922,0,-0.0176623,0,0.999844,0,0.0176613,0,1,0,-0.0176613,0,0.999844,-0.313722,-0,-0.00554162,0,-0.627542,0,5.59974,0,1.27931,0,-0.0776771,0
