"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
0.0608,1.63246,0,0,0,0,0,0
0.0609,1.63246,0,0,0,0,0,0
0.061,1.63248,0,0,0,0,0,0
0.0611,1.63249,0,0,0,0,0,0
0.0612,1.6325,0,0,0,0,0,0
0.0613,1.63251,0,0,0,0,0,0
0.0614,1.63252,0,0,0,0,0,0
0.0615,1.63253,0,0,0,0,0,0
0.0616,1.63254,0,0,0,0,0,0
0.0617,1.63255,0,0,0,0,0,0
0.0618,1.63255,0,0,0,0,0,0
0.0619,1.63256,0,0,0,0,0,0
0.062,1.63258,0,0,0,0,0,0
0.0621,1.63259,0,0,0,0,0,0
0.0622,1.63259,0,0,0,0,0,0
0.0623,1.6326,0,0,0,0,0,0
0.0624,1.63261,0,0,0,0,0,0
0.0625,1.63263,0,0,0,0,0,0
0.0626,1.63264,0,0,0,0,0,0
0.0627,1.63264,0,0,0,0,0,0
0.0628,1.63265,0,0,0,0,0,0
0.0629,1.63266,0,0,0,0,0,0
0.063,1.63268,0,0,0,0,0,0
0.0631,1.63269,0,0,0,0,0,0
0.0632,1.63269,0,0,0,0,0,0
0.0633,1.6327,0,0,0,0,0,0
0.0634,1.63271,0,0,0,0,0,0
0.0635,1.63272,0,0,0,0,0,0
0.0636,1.63273,0,0,0,0,0,0
0.0637,1.63274,0,0,0,0,0,0
0.0638,1.63275,0,0,0,0,0,0
0.0639,1.63276,0,0,0,0,0,0
0.064,1.63277,0,0,0,0,0,0
0.0641,1.63278,0,0,0,0,0,0
0.0642,1.63279,0,0,0,0,0,0
0.0643,1.6328,0,0,0,0,0,0
0.0644,1.6328,0,0,0,0,0,0
0.0645,1.63282,0,0,0,0,0,0
0.0646,1.63283,0,0,0,0,0,0
0.0647,1.63284,0,0,0,0,0,0
0.0648,1.63285,0,0,0,0,0,0
0.0649,1.63286,0,0,0,0,0,0
0.065,1.63287,0,0,0,0,0,0
0.0651,1.63288,0,0,0,0,0,0
0.0652,1.63288,0,0,0,0,0,0
0.0653,1.63289,0,0,0,0,0,0
0.0654,1.6329,0,0,0,0,0,0
0.0655,1.63291,0,0,0,0,0,0
0.0656,1.63292,0,0,0,0,0,0
0.0657,1.63293,0,0,0,0,0,0
0.0658,1.63294,0,0,0,0,0,0
0.0659,1.63295,0,0,0,0,0,0
0.066,1.63296,0,0,0,0,0,0
0.0661,1.63297,0,0,0,0,0,0
0.0662,1.63298,0,0,0,0,0,0
0.0663,1.63299,0,0,0,0,0,0
0.0664,1.63299,0,0,0,0,0,0
0.0665,1.63301,0,0,0,0,0,0
0.0666,1.63303,0,0,0,0,0,0
0.0667,1.63304,0,0,0,0,0,0
0.0668,1.63305,0,0,0,0,0,0
0.0669,1.63306,0,0,0,0,0,0
0.067,1.63307,0,0,0,0,0,0
0.0671,1.63308,0,0,0,0,0,0
0.0672,1.63309,0,0,0,0,0,0
0.0673,1.6331,0,0,0,0,0,0
0.0674,1.63311,0,0,0,0,0,0
0.0675,1.63312,0,0,0,0,0,0
0.0676,1.63313,0,0,0,0,0,0
0.0677,1.63313,0,0,0,0,0,0
0.0678,1.63314,0,0,0,0,0,0
0.0679,1.63315,0,0,0,0,0,0
0.068,1.63316,0,0,0,0,0,0
0.0681,1.63317,0,0,0,0,0,0
0.0682,1.63318,0,0,0,0,0,0
0.0683,1.63319,0,0,0,0,0,0
0.0684,1.6332,0,0,0,0,0,0
0.0685,1.63321,0,0,0,0,0,0
0.0686,1.63322,0,0,0,0,0,0
0.0687,1.63323,0,0,0,0,0,0
0.0688,1.63324,0,0,0,0,0,0
0.0689,1.63325,0,0,0,0,0,0
0.069,1.63326,0,0,0,0,0,0
0.0691,1.63327,0,0,0,0,0,0
0.0692,1.63328,0,0,0,0,0,0
0.0693,1.63329,0,0,0,0,0,0
0.0694,1.6333,0,0,0,0,0,0
0.0695,1.63331,0,0,0,0,0,0
0.0696,1.63332,0,0,0,0,0,0
0.0697,1.63333,0,0,0,0,0,0
0.0698,1.63334,0,0,0,0,0,0
0.0699,1.63334,0,0,0,0,0,0
0.07,1.63336,0,0,0,0,0,0
0.0701,1.63337,0,0,0,0,0,0
0.0702,1.63339,0,0,0,0,0,0
0.0703,1.63341,0,0,0,0,0,0
0.0704,1.63341,0,0,0,0,0,0
0.0705,1.63344,0,0,0,0,0,0
0.0706,1.63345,0,0,0,0,0,0
0.0707,1.63345,0,0,0,0,0,0
0.0708,1.63346,0,0,0,0,0,0
0.0709,1.63347,0,0,0,0,0,0
0.071,1.63348,0,0,0,0,0,0
0.0711,1.63349,0,0,0,0,0,0
0.0712,1.63351,0,0,0,0,0,0
0.0713,1.63351,0,0,0,0,0,0
0.0714,1.63352,0,0,0,0,0,0
0.0715,1.63354,0,0,0,0,0,0
0.0716,1.63354,0,0,0,0,0,0
0.0717,1.63355,0,0,0,0,0,0
0.0718,1.63357,0,0,0,0,0,0
0.0719,1.63357,0,0,0,0,0,0
0.072,1.63359,0,0,0,0,0,0
0.0721,1.6336,0,0,0,0,0,0
0.0722,1.63361,0,0,0,0,0,0
0.0723,1.63361,0,0,0,0,0,0
0.0724,1.63362,0,0,0,0,0,0
0.0725,1.63364,0,0,0,0,0,0
0.0726,1.63365,0,0,0,0,0,0
0.0727,1.63365,0,0,0,0,0,0
0.0728,1.63366,0,0,0,0,0,0
0.0729,1.63367,0,0,0,0,0,0
0.073,1.63369,0,0,0,0,0,0
0.0731,1.6337,0,0,0,0,0,0
0.0732,1.6337,0,0,0,0,0,0
0.0733,1.63371,0,0,0,0,0,0
0.0734,1.63372,0,0,0,0,0,0
0.0735,1.63373,0,0,0,0,0,0
0.0736,1.63374,0,0,0,0,0,0
0.0737,1.63375,0,0,0,0,0,0
0.0738,1.63376,0,0,0,0,0,0
0.0739,1.63377,0,0,0,0,0,0
0.074,1.63378,0,0,0,0,0,0
0.0741,1.63379,0,0,0,0,0,0
0.0742,1.6338,0,0,0,0,0,0
0.0743,1.63381,0,0,0,0,0,0
0.0744,1.63381,0,0,0,0,0,0
0.0745,1.63383,0,0,0,0,0,0
0.0746,1.63384,0,0,0,0,0,0
0.0747,1.63384,0,0,0,0,0,0
0.0748,1.63386,0,0,0,0,0,0
0.0749,1.63387,0,0,0,0,0,0
0.075,1.63388,0,0,0,0,0,0
0.0751,1.63389,0,0,0,0,0,0
0.0752,1.63389,0,0,0,0,0,0
0.0753,1.63391,0,0,0,0,0,0
0.0754,1.63392,0,0,0,0,0,0
0.0755,1.63393,0,0,0,0,0,0
0.0756,1.63394,0,0,0,0,0,0
0.0757,1.63396,0,0,0,0,0,0
0.0758,1.63396,0,0,0,0,0,0
0.0759,1.63397,0,0,0,0,0,0
0.076,1.63399,0,0,0,0,0,0
0.0761,1.634,0,0,0,0,0,0
0.0762,1.634,0,0,0,0,0,0
0.0763,1.63401,0,0,0,0,0,0
0.0764,1.63402,0,0,0,0,0,0
0.0765,1.63404,0,0,0,0,0,0
0.0766,1.63405,0,0,0,0,0,0
0.0767,1.63405,0,0,0,0,0,0
0.0768,1.63406,0,0,0,0,0,0
0.0769,1.63407,0,0,0,0,0,0
0.077,1.63408,0,0,0,0,0,0
0.0771,1.63409,0,0,0,0,0,0
0.0772,1.6341,0,0,0,0,0,0
0.0773,1.63411,0,0,0,0,0,0
0.0774,1.63412,0,0,0,0,0,0
0.0775,1.63413,0,0,0,0,0,0
0.0776,1.63414,0,0,0,0,0,0
0.0777,1.63415,0,0,0,0,0,0
0.0778,1.63416,0,0,0,0,0,0
0.0779,1.63417,0,0,0,0,0,0
0.078,1.63419,0,0,0,0,0,0
0.0781,1.6342,0,0,0,0,0,0
0.0782,1.63421,0,0,0,0,0,0
0.0783,1.63421,0,0,0,0,0,0
0.0784,1.63422,0,0,0,0,0,0
0.0785,1.63424,0,0,0,0,0,0
0.0786,1.63425,0,0,0,0,0,0
0.0787,1.63425,0,0,0,0,0,0
0.0788,1.63426,0,0,0,0,0,0
0.0789,1.63427,0,0,0,0,0,0
0.079,1.63429,0,0,0,0,0,0
0.0791,1.63431,0,0,0,0,0,0
0.0792,1.63432,0,0,0,0,0,0
0.0793,1.63432,0,0,0,0,0,0
0.0794,1.63434,0,0,0,0,0,0
0.0795,1.63436,0,0,0,0,0,0
0.0796,1.63437,0,0,0,0,0,0
0.0797,1.63439,0,0,0,0,0,0
0.0798,1.6344,0,0,0,0,0,0
0.0799,1.63441,0,0,0,0,0,0
0.08,1.63444,0,0,0,0,0,0
0.0801,1.63445,0,0,0,0,0,0
0.0802,1.63446,0,0,0,0,0,0
0.0803,1.63448,0,0,0,0,0,0
0.0804,1.63449,0,0,0,0,0,0
0.0805,1.63451,0,0,0,0,0,0
0.0806,1.63452,0,0,0,0,0,0
0.0807,1.63454,0,0,0,0,0,0
0.0808,1.63455,0,0,0,0,0,0
0.0809,1.63456,0,0,0,0,0,0
0.081,1.63458,0,0,0,0,0,0
0.0811,1.63459,0,0,0,0,0,0
0.0812,1.63461,0,0,0,0,0,0
0.0813,1.63463,0,0,0,0,0,0
0.0814,1.63464,0,0,0,0,0,0
0.0815,1.63467,0,0,0,0,0,0
0.0816,1.63468,0,0,0,0,0,0
0.0817,1.63469,0,0,0,0,0,0
0.0818,1.63471,0,0,0,0,0,0
0.0819,1.63472,0,0,0,0,0,0
0.082,1.63474,0,0,0,0,0,0
0.0821,1.63476,0,0,0,0,0,0
0.0822,1.63477,0,0,0,0,0,0
0.0823,1.63478,0,0,0,0,0,0
0.0824,1.6348,0,0,0,0,0,0
0.0825,1.63482,0,0,0,0,0,0
0.0826,1.63484,0,0,0,0,0,0
0.0827,1.63485,0,0,0,0,0,0
0.0828,1.63486,0,0,0,0,0,0
0.0829,1.63488,0,0,0,0,0,0
0.083,1.6349,0,0,0,0,0,0
0.0831,1.63491,0,0,0,0,0,0
0.0832,1.63493,0,0,0,0,0,0
0.0833,1.63494,0,0,0,0,0,0
0.0834,1.63495,0,0,0,0,0,0
0.0835,1.63497,0,0,0,0,0,0
0.0836,1.63497,0,0,0,0,0,0
0.0837,1.63498,0,0,0,0,0,0
0.0838,1.63499,0,0,0,0,0,0
0.0839,1.635,0,0,0,0,0,0
0.084,1.63501,0,0,0,0,0,0
0.0841,1.63502,0,0,0,0,0,0
0.0842,1.63503,0,0,0,0,0,0
0.0843,1.63504,0,0,0,0,0,0
0.0844,1.63504,0,0,0,0,0,0
0.0845,1.63506,0,0,0,0,0,0
0.0846,1.63507,0,0,0,0,0,0
0.0847,1.63509,0,0,0,0,0,0
0.0848,1.6351,0,0,0,0,0,0
0.0849,1.63511,0,0,0,0,0,0
0.085,1.63512,0,0,0,0,0,0
0.0851,1.63513,0,0,0,0,0,0
0.0852,1.63514,0,0,0,0,0,0
0.0853,1.63515,0,0,0,0,0,0
0.0854,1.63515,0,0,0,0,0,0
0.0855,1.63517,0,0,0,0,0,0
0.0856,1.63517,0,0,0,0,0,0
0.0857,1.63518,0,0,0,0,0,0
0.0858,1.63519,0,0,0,0,0,0
0.0859,1.6352,0,0,0,0,0,0
0.086,1.63521,0,0,0,0,0,0
0.0861,1.63522,0,0,0,0,0,0
0.0862,1.63523,0,0,0,0,0,0
0.0863,1.63524,0,0,0,0,0,0
0.0864,1.63525,0,0,0,0,0,0
0.0865,1.63526,0,0,0,0,0,0
0.0866,1.63527,0,0,0,0,0,0
0.0867,1.63528,0,0,0,0,0,0
0.0868,1.63529,0,0,0,0,0,0
0.0869,1.63529,0,0,0,0,0,0
0.087,1.63531,0,0,0,0,0,0
0.0871,1.63531,0,0,0,0,0,0
0.0872,1.63532,0,0,0,0,0,0
0.0873,1.63533,0,0,0,0,0,0
0.0874,1.63534,0,0,0,0,0,0
0.0875,1.63535,0,0,0,0,0,0
0.0876,1.63536,0,0,0,0,0,0
0.0877,1.63538,0,0,0,0,0,0
0.0878,1.63539,0,0,0,0,0,0
0.0879,1.6354,0,0,0,0,0,0
0.088,1.63541,0,0,0,0,0,0
0.0881,1.63542,0,0,0,0,0,0
0.0882,1.63543,0,0,0,0,0,0
0.0883,1.63543,0,0,0,0,0,0
0.0884,1.63544,0,0,0,0,0,0
0.0885,1.63546,0,0,0,0,0,0
0.0886,1.63547,0,0,0,0,0,0
0.0887,1.63548,0,0,0,0,0,0
0.0888,1.63549,0,0,0,0,0,0
0.0889,1.6355,0,0,0,0,0,0
0.089,1.63551,0,0,0,0,0,0
0.0891,1.63552,0,0,0,0,0,0
0.0892,1.63552,0,0,0,0,0,0
0.0893,1.63553,0,0,0,0,0,0
0.0894,1.63554,0,0,0,0,0,0
0.0895,1.63555,0,0,0,0,0,0
0.0896,1.63556,0,0,0,0,0,0
0.0897,1.63557,0,0,0,0,0,0
0.0898,1.63558,0,0,0,0,0,0
0.0899,1.63558,0,0,0,0,0,0
0.09,1.6356,0,0,0,0,0,0
0.0901,1.6356,0,0,0,0,0,0
0.0902,1.63561,0,0,0,0,0,0
0.0903,1.63562,0,0,0,0,0,0
0.0904,1.63563,0,0,0,0,0,0
0.0905,1.63564,0,0,0,0,0,0
0.0906,1.63565,0,0,0,0,0,0
0.0907,1.63566,0,0,0,0,0,0
0.0908,1.63567,0,0,0,0,0,0
0.0909,1.63568,0,0,0,0,0,0
0.091,1.63569,0,0,0,0,0,0
0.0911,1.6357,0,0,0,0,0,0
0.0912,1.63571,0,0,0,0,0,0
0.0913,1.63572,0,0,0,0,0,0
0.0914,1.63572,0,0,0,0,0,0
0.0915,1.63574,0,0,0,0,0,0
0.0916,1.63574,0,0,0,0,0,0
0.0917,1.63575,0,0,0,0,0,0
0.0918,1.63576,0,0,0,0,0,0
0.0919,1.63577,0,0,0,0,0,0
0.092,1.63578,0,0,0,0,0,0
0.0921,1.63579,0,0,0,0,0,0
0.0922,1.6358,0,0,0,0,0,0
0.0923,1.6358,0,0,0,0,0,0
0.0924,1.63581,0,0,0,0,0,0
0.0925,1.63582,0,0,0,0,0,0
0.0926,1.63584,0,0,0,0,0,0
0.0927,1.63585,0,0,0,0,0,0
0.0928,1.63586,0,0,0,0,0,0
0.0929,1.63587,0,0,0,0,0,0
0.093,1.63588,0,0,0,0,0,0
0.0931,1.63589,0,0,0,0,0,0
0.0932,1.6359,0,0,0,0,0,0
0.0933,1.63591,0,0,0,0,0,0
0.0934,1.63591,0,0,0,0,0,0
0.0935,1.63593,0,0,0,0,0,0
0.0936,1.63594,0,0,0,0,0,0
0.0937,1.63594,0,0,0,0,0,0
0.0938,1.63595,0,0,0,0,0,0
0.0939,1.63596,0,0,0,0,0,0
0.094,1.63599,0,0,0,0,0,0
0.0941,1.63599,0,0,0,0,0,0
0.0942,1.636,0,0,0,0,0,0
0.0943,1.63601,0,0,0,0,0,0
0.0944,1.63602,0,0,0,0,0,0
0.0945,1.63604,0,0,0,0,0,0
0.0946,1.63605,0,0,0,0,0,0
0.0947,1.63606,0,0,0,0,0,0
0.0948,1.63607,0,0,0,0,0,0
0.0949,1.63607,0,0,0,0,0,0
0.095,1.63609,0,0,0,0,0,0
0.0951,1.63609,0,0,0,0,0,0
0.0952,1.6361,0,0,0,0,0,0
0.0953,1.63611,0,0,0,0,0,0
0.0954,1.63612,0,0,0,0,0,0
0.0955,1.63613,0,0,0,0,0,0
0.0956,1.63614,0,0,0,0,0,0
0.0957,1.63614,0,0,0,0,0,0
0.0958,1.63615,0,0,0,0,0,0
0.0959,1.63616,0,0,0,0,0,0
0.096,1.63617,0,0,0,0,0,0
0.0961,1.63618,0,0,0,0,0,0
0.0962,1.63619,0,0,0,0,0,0
0.0963,1.6362,0,0,0,0,0,0
0.0964,1.6362,0,0,0,0,0,0
0.0965,1.63622,0,0,0,0,0,0
0.0966,1.63622,0,0,0,0,0,0
0.0967,1.63623,0,0,0,0,0,0
0.0968,1.63624,0,0,0,0,0,0
0.0969,1.63625,0,0,0,0,0,0
0.097,1.63626,0,0,0,0,0,0
0.0971,1.63627,0,0,0,0,0,0
0.0972,1.63628,0,0,0,0,0,0
0.0973,1.63628,0,0,0,0,0,0
0.0974,1.63629,0,0,0,0,0,0
0.0975,1.63631,0,0,0,0,0,0
0.0976,1.63631,0,0,0,0,0,0
0.0977,1.63633,0,0,0,0,0,0
0.0978,1.63634,0,0,0,0,0,0
0.0979,1.63634,0,0,0,0,0,0
0.098,1.63636,0,0,0,0,0,0
0.0981,1.63636,0,0,0,0,0,0
0.0982,1.63637,0,0,0,0,0,0
0.0983,1.63638,0,0,0,0,0,0
0.0984,1.63639,0,0,0,0,0,0
0.0985,1.6364,0,0,0,0,0,0
0.0986,1.63641,0,0,0,0,0,0
0.0987,1.63642,0,0,0,0,0,0
0.0988,1.63643,0,0,0,0,0,0
0.0989,1.63644,0,0,0,0,0,0
0.099,1.63645,0,0,0,0,0,0
0.0991,1.63646,0,0,0,0,0,0
0.0992,1.63646,0,0,0,0,0,0
0.0993,1.63647,0,0,0,0,0,0
0.0994,1.63648,0,0,0,0,0,0
0.0995,1.63649,0,0,0,0,0,0
0.0996,1.6365,0,0,0,0,0,0
0.0997,1.63651,0,0,0,0,0,0
0.0998,1.63651,0,0,0,0,0,0
0.0999,1.63652,0,0,0,0,0,0
0.1,1.63653,0,0,0,0,0,0
0.1001,1.63654,0,0,0,0,0,0
0.1002,1.63655,0,0,0,0,0,0
0.1003,1.63656,0,0,0,0,0,0
0.1004,1.6366,0,0,0,0,0,0
0.1005,1.63661,0,0,0,0,0,0
0.1006,1.63662,0,0,0,0,0,0
0.1007,1.63663,0,0,0,0,0,0
0.1008,1.63664,0,0,0,0,0,0
0.1009,1.63664,0,0,0,0,0,0
0.101,1.63666,0,0,0,0,1.84575e-14,-1.84575e-13
0.1011,1.63667,0,0,0,0,0.001,-0.01
0.1012,1.63668,0,0,0,0,0.002,-0.02
0.1013,1.63668,0,0,0,0,0.003,-0.03
0.1014,1.63669,0,0,0,0,0.004,-0.04
0.1015,1.6367,0,0,0,9.29812e-18,0.005,-0.05
0.1016,1.63671,0,0,0,5e-07,0.0059995,-0.059995
0.1017,1.63672,0,0,0,1e-06,0.006999,-0.06999
0.1018,1.63673,0,0,0,1.5e-06,0.0079985,-0.079985
0.1019,1.63674,0,0,0,2e-06,0.008998,-0.08998
0.102,1.63675,0,0,1.8735e-13,2.5e-06,0.0099975,-0.099975
0.1021,1.63676,0,0,0.01,3.49975e-06,0.010996,-0.10996
0.1022,1.63677,0,0,0.02,4.4995e-06,0.0119945,-0.119945
0.1023,1.63677,0,0,0.03,5.49925e-06,0.012993,-0.12993
0.1024,1.63678,0,0,0.04,6.499e-06,0.0139915,-0.139915
0.1025,1.6368,0,0,0.05,7.49875e-06,0.01499,-0.1499
0.1026,1.63681,0,0,0.059995,8.99775e-06,0.0159875,-0.159875
0.1027,1.63681,0,0,0.06999,1.04968e-05,0.016985,-0.16985
0.1028,1.63682,0,0,0.079985,1.19958e-05,0.0179825,-0.179825
0.1029,1.63683,0,0,0.08998,1.34948e-05,0.01898,-0.1898
0.103,1.63684,0,0,0.099975,1.49938e-05,0.0199775,-0.199775
0.1031,1.63686,0,0,0.10996,1.69915e-05,0.020974,-0.21474
0.1032,1.63686,0,0,0.119945,1.89893e-05,0.0219705,-0.229705
0.1033,1.63687,0,0,0.12993,2.0987e-05,0.022967,-0.24467
0.1034,1.63688,0,0,0.139915,2.29848e-05,0.0239635,-0.259635
0.1035,1.63689,0,9.57567e-19,0.1499,2.49825e-05,0.02496,-0.2746
0.1036,1.6369,0,5e-08,0.164875,2.74785e-05,0.0259555,-0.289553
0.1037,1.63691,0,1e-07,0.179849,2.99745e-05,0.026951,-0.304505
0.1038,1.63692,0,1.5e-07,0.194824,3.24705e-05,0.0279465,-0.319458
0.1039,1.63692,0,2e-07,0.209798,3.49665e-05,0.028942,-0.33441
0.104,1.63694,4.82253e-22,2.5e-07,0.224773,3.74625e-05,0.0299376,-0.349363
0.1041,1.63695,2.5e-11,3.49973e-07,0.242234,4.04563e-05,0.0309321,-0.364301
0.1042,1.63696,5e-11,4.49945e-07,0.259696,4.345e-05,0.0319266,-0.379238
0.1043,1.63697,7.5e-11,5.49918e-07,0.277157,4.64438e-05,0.0329211,-0.394176
0.1044,1.63697,1e-10,6.4989e-07,0.294619,4.94375e-05,0.0339156,-0.409113
0.1045,1.63699,1.25e-10,7.49863e-07,0.31208,5.24313e-05,0.0349101,-0.424051
0.1046,1.63699,1.99986e-10,8.99752e-07,0.329525,5.59223e-05,0.0359034,-0.443971
0.1047,1.637,2.74973e-10,1.04964e-06,0.34697,5.94133e-05,0.0368966,-0.46389
0.1048,1.63701,3.49959e-10,1.19953e-06,0.364415,6.29043e-05,0.0378899,-0.48381
0.1049,1.63702,4.24945e-10,1.34942e-06,0.381859,6.63953e-05,0.0388832,-0.50373
0.105,1.63703,4.99931e-10,1.49931e-06,0.399304,6.98863e-05,0.0398764,-0.523649
0.1051,1.63704,6.49862e-10,1.72406e-06,0.419231,7.3874e-05,0.0408685,-0.544799
0.1052,1.63705,7.99793e-10,1.94881e-06,0.439158,7.78616e-05,0.0418605,-0.565948
0.1053,1.63705,9.49724e-10,2.17356e-06,0.459084,8.18493e-05,0.0428525,-0.587097
0.1054,1.63706,1.09966e-09,2.39832e-06,0.479011,8.58369e-05,0.0438445,-0.608246
0.1055,1.63708,1.24959e-09,2.62307e-06,0.498937,8.98246e-05,0.0448365,-0.629396
0.1056,1.63708,1.51189e-09,2.93511e-06,0.522592,9.43082e-05,0.0458273,-0.650521
0.1057,1.63709,1.7742e-09,3.24715e-06,0.546246,9.87919e-05,0.0468181,-0.671647
0.1058,1.6371,2.03651e-09,3.55919e-06,0.5699,0.000103276,0.0478089,-0.692773
0.1059,1.63711,2.29881e-09,3.87124e-06,0.593555,0.000107759,0.0487997,-0.713898
0.106,1.63712,2.56112e-09,4.18328e-06,0.617209,0.000112243,0.0497904,-0.735024
0.1061,1.63713,2.97945e-09,4.58252e-06,0.641463,0.000117222,0.0507797,-0.759873
0.1062,1.63714,3.39778e-09,4.98177e-06,0.665717,0.000122201,0.051769,-0.784721
0.1063,1.63714,3.8161e-09,5.38101e-06,0.689971,0.00012718,0.0527583,-0.80957
0.1064,1.63715,4.23443e-09,5.78025e-06,0.714224,0.000132159,0.0537476,-0.834418
0.1065,1.63716,4.65276e-09,6.1795e-06,0.738478,0.000137138,0.0547369,-0.859267
0.1066,1.63717,5.27071e-09,6.67834e-06,0.763955,0.000142612,0.0557246,-0.886584
0.1067,1.63718,5.88866e-09,7.17719e-06,0.789431,0.000148085,0.0567124,-0.913902
0.1068,1.6372,6.50661e-09,7.67604e-06,0.814907,0.000153559,0.0577001,-0.941219
0.1069,1.63721,7.12456e-09,8.17488e-06,0.840383,0.000159033,0.0586878,-0.968537
0.107,1.63722,7.74251e-09,8.67373e-06,0.865859,0.000164506,0.0596756,-0.995854
0.1071,1.63723,8.60988e-09,9.29081e-06,0.895053,0.000170474,0.0606618,-1.02345
0.1072,1.63724,9.47725e-09,9.90789e-06,0.924246,0.000176442,0.0616479,-1.05105
0.1073,1.63725,1.03446e-08,1.0525e-05,0.953439,0.000182409,0.0626341,-1.07864
0.1074,1.63726,1.1212e-08,1.1142e-05,0.982632,0.000188377,0.0636203,-1.10624
0.1075,1.63727,1.20794e-08,1.17591e-05,1.01183,0.000194344,0.0646065,-1.13383
0.1076,1.63728,1.32553e-08,1.24974e-05,1.04254,0.000200805,0.065591,-1.16389
0.1077,1.63729,1.44312e-08,1.32357e-05,1.07326,0.000207266,0.0665754,-1.19395
0.1078,1.63729,1.56071e-08,1.3974e-05,1.10398,0.000213726,0.0675599,-1.22401
0.1079,1.6373,1.6783e-08,1.47123e-05,1.1347,0.000220187,0.0685443,-1.25406
0.108,1.63732,1.79589e-08,1.54506e-05,1.16542,0.000226648,0.0695288,-1.28412
0.1081,1.63732,1.9504e-08,1.63162e-05,1.19688,0.0002336,0.0705114,-1.31726
0.1082,1.63733,2.10491e-08,1.71819e-05,1.22834,0.000240553,0.071494,-1.3504
0.1083,1.63734,2.25941e-08,1.80475e-05,1.2598,0.000247506,0.0724766,-1.38354
0.1084,1.63735,2.41392e-08,1.89131e-05,1.29126,0.000254459,0.0734591,-1.41668
0.1085,1.63736,2.56842e-08,1.97787e-05,1.32272,0.000261412,0.0744417,-1.44982
0.1086,1.63737,2.76621e-08,2.07902e-05,1.35727,0.000268856,0.0754225,-1.48385
0.1087,1.63738,2.964e-08,2.18017e-05,1.39181,0.0002763,0.0764032,-1.51788
0.1088,1.63738,3.16179e-08,2.28133e-05,1.42635,0.000283744,0.0773839,-1.55191
0.1089,1.63739,3.35957e-08,2.38248e-05,1.46089,0.000291189,0.0783646,-1.58594
0.109,1.6374,3.55736e-08,2.48363e-05,1.49543,0.000298633,0.0793454,-1.61997
0.1091,1.63741,3.80572e-08,2.60013e-05,1.53226,0.000306567,0.0803241,-1.65559
0.1092,1.63742,4.05409e-08,2.71663e-05,1.5691,0.000314502,0.0813028,-1.69121
0.1093,1.63743,4.30245e-08,2.83314e-05,1.60593,0.000322436,0.0822816,-1.72683
0.1094,1.63743,4.55081e-08,2.94964e-05,1.64277,0.000330371,0.0832603,-1.76245
0.1095,1.63745,4.79917e-08,3.06614e-05,1.6796,0.000338305,0.084239,-1.79807
0.1096,1.63746,5.10579e-08,3.19836e-05,1.71724,0.000346729,0.0852156,-1.83676
0.1097,1.63746,5.4124e-08,3.33058e-05,1.75488,0.000355153,0.0861922,-1.87545
0.1098,1.63747,5.71902e-08,3.46281e-05,1.79252,0.000363577,0.0871688,-1.91414
0.1099,1.63748,6.02563e-08,3.59503e-05,1.83016,0.000372001,0.0881454,-1.95282
0.11,1.63749,6.33224e-08,3.72725e-05,1.8678,0.000380425,0.089122,-1.99151
0.1101,1.6375,6.70497e-08,3.87673e-05,1.90776,0.000389337,0.0900964,-2.03178
0.1102,1.63751,7.0777e-08,4.02621e-05,1.94773,0.000398249,0.0910708,-2.07204
0.1103,1.63752,7.45042e-08,4.17569e-05,1.98769,0.000407162,0.0920452,-2.11231
0.1104,1.63753,7.82315e-08,4.32517e-05,2.02766,0.000416074,0.0930196,-2.15258
0.1105,1.63754,8.19587e-08,4.47466e-05,2.06762,0.000424986,0.093994,-2.19284
0.1106,1.63755,8.64334e-08,4.64254e-05,2.11025,0.000434385,0.0949661,-2.2343
0.1107,1.63756,9.0908e-08,4.81042e-05,2.15289,0.000443785,0.0959382,-2.27575
0.1108,1.63757,9.53827e-08,4.97831e-05,2.19552,0.000453184,0.0969104,-2.3172
0.1109,1.63757,9.98573e-08,5.14619e-05,2.23815,0.000462584,0.0978825,-2.35865
0.111,1.63759,1.04332e-07,5.31408e-05,2.28079,0.000471983,0.0988546,-2.4001
0.1111,1.6376,1.09646e-07,5.50076e-05,2.3246,0.000481868,0.0998243,-2.44423
0.1112,1.6376,1.1496e-07,5.68745e-05,2.36841,0.000491754,0.100794,-2.48837
0.1113,1.63761,1.20274e-07,5.87414e-05,2.41223,0.000501639,0.101764,-2.5325
0.1114,1.63762,1.25588e-07,6.06083e-05,2.45604,0.000511525,0.102733,-2.57663
0.1115,1.63763,1.30902e-07,6.24752e-05,2.49985,0.00052141,0.103703,-2.62076
0.1116,1.63764,1.3715e-07,6.45417e-05,2.54541,0.000531781,0.10467,-2.66701
0.1117,1.63765,1.43397e-07,6.66082e-05,2.59096,0.000542151,0.105638,-2.71325
0.1118,1.63765,1.49645e-07,6.86747e-05,2.63652,0.000552521,0.106605,-2.75949
0.1119,1.63766,1.55892e-07,7.07412e-05,2.68207,0.000562892,0.107572,-2.80573
0.112,1.63767,1.6214e-07,7.28078e-05,2.72763,0.000573262,0.108539,-2.85197
0.1121,1.63768,1.69421e-07,7.50872e-05,2.77585,0.000584116,0.109504,-2.89938
